country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","28-09-2025 17:00:00",12.951913,77.539784,CO,14,35,22
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","28-09-2025 17:00:00",12.9756843,77.5660749,PM10,86,97,90
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","28-09-2025 17:00:00",13.029152,77.585901,PM2.5,2,19,9
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","28-09-2025 17:00:00",13.029152,77.585901,NO2,20,22,21
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","28-09-2025 17:00:00",13.029152,77.585901,CO,7,24,18
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","28-09-2025 17:00:00",28.376058,77.315741,NO2,30,32,31
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","28-09-2025 17:00:00",28.376058,77.315741,NH3,6,6,6
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","28-09-2025 17:00:00",28.376058,77.315741,SO2,8,9,8
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","28-09-2025 17:00:00",14.475800,75.905200,NH3,1,24,3
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","28-09-2025 17:00:00",14.475800,75.905200,OZONE,24,26,24
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","28-09-2025 17:00:00",11.55358,76.55521,OZONE,13,35,26
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","28-09-2025 17:00:00",15.3714823,75.1160168,NO2,7,8,7
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","28-09-2025 17:00:00",15.459706,75.008381,CO,22,48,39
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","28-09-2025 17:00:00",12.21041,76.37376,SO2,1,19,8
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","28-09-2025 17:00:00",13.940000,75.555917,OZONE,18,35,27
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","28-09-2025 17:00:00",16.7602,77.1428,PM2.5,NA,NA,NA
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","28-09-2025 17:00:00",10.532400,76.215900,PM2.5,45,52,47
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","28-09-2025 17:00:00",10.532400,76.215900,OZONE,26,27,27
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","28-09-2025 17:00:00",23.264759,77.381568,OZONE,18,33,26
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","28-09-2025 17:00:00",22.9682591,76.064118,OZONE,28,32,30
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","28-09-2025 17:00:00",26.203442,78.193251,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","28-09-2025 17:00:00",26.203442,78.193251,SO2,7,25,21
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","28-09-2025 17:00:00",10.073232,76.302765,OZONE,11,12,12
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","28-09-2025 17:00:00",11.875000,75.373200,NH3,2,2,2
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","28-09-2025 17:00:00",17.336318,76.847397,NH3,3,3,3
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","28-09-2025 17:00:00",12.415911,75.735050,SO2,7,7,7
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","28-09-2025 17:00:00",26.203442,78.193251,CO,11,52,32
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","28-09-2025 17:00:00",26.259242,78.216432,NO2,6,53,25
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","28-09-2025 17:00:00",26.200388,78.147714,PM10,39,500,94
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","28-09-2025 17:00:00",26.200388,78.147714,NO2,2,37,11
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","28-09-2025 17:00:00",22.9682591,76.064118,PM2.5,2,43,15
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","28-09-2025 17:00:00",22.9682591,76.064118,NH3,3,3,3
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","28-09-2025 17:00:00",8.563700,76.886500,CO,24,66,37
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","28-09-2025 17:00:00",23.838586,78.759431,CO,27,37,32
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","28-09-2025 17:00:00",24.58434363,80.8549414,SO2,19,19,19
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","28-09-2025 17:00:00",19.10122,74.73339,PM2.5,5,41,14
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","28-09-2025 17:00:00",19.10122,74.73339,PM10,4,48,21
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","28-09-2025 17:00:00",19.10122,74.73339,OZONE,16,58,33
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","28-09-2025 17:00:00",20.719516,77.000253,PM10,13,32,23
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","28-09-2025 17:00:00",22.7524,75.8872,NO2,2,2,2
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","28-09-2025 17:00:00",22.7524,75.8872,SO2,39,41,40
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","28-09-2025 17:00:00",22.7524,75.8872,CO,19,22,20
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","28-09-2025 17:00:00",22.6780,75.8559,SO2,NA,NA,NA
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","28-09-2025 17:00:00",22.6780,75.8559,OZONE,11,14,13
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","28-09-2025 17:00:00",22.4310,75.5213,PM2.5,15,85,32
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","28-09-2025 17:00:00",22.4310,75.5213,NO2,56,70,63
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","28-09-2025 17:00:00",22.4310,75.5213,NH3,7,8,7
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","28-09-2025 17:00:00",22.4310,75.5213,SO2,10,15,12
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","28-09-2025 17:00:00",26.200388,78.147714,CO,4,60,36
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","28-09-2025 17:00:00",22.7289,75.8076,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","28-09-2025 17:00:00",23.108440,77.511428,CO,16,46,37
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","28-09-2025 17:00:00",22.624758,75.675238,OZONE,24,46,29
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","28-09-2025 17:00:00",23.218135,79.957770,PM10,17,196,37
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","28-09-2025 17:00:00",23.218135,79.957770,SO2,8,10,9
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","28-09-2025 17:00:00",24.2613009,80.7231783,NO2,13,14,13
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","28-09-2025 17:00:00",24.2613009,80.7231783,CO,34,38,35
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","28-09-2025 17:00:00",23.331731,75.045981,SO2,9,11,10
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","28-09-2025 17:00:00",23.50016,80.23284,CO,15,34,30
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","28-09-2025 17:00:00",19.25292,73.142019,CO,10,14,11
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","28-09-2025 17:00:00",16.6870449,74.2505872,PM2.5,4,36,13
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","28-09-2025 17:00:00",16.6870449,74.2505872,NO2,2,36,17
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","28-09-2025 17:00:00",16.7143745,74.2426398,SO2,1,2,1
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","28-09-2025 17:00:00",18.39963,76.57452,PM2.5,7,51,22
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","28-09-2025 17:00:00",18.39963,76.57452,PM10,8,50,22
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","28-09-2025 17:00:00",20.555712,74.529236,SO2,10,112,18
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","28-09-2025 17:00:00",19.296481,72.840923,NO2,4,29,8
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","28-09-2025 17:00:00",19.296481,72.840923,CO,25,38,34
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","28-09-2025 17:00:00",19.296481,72.840923,OZONE,16,76,67
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","28-09-2025 17:00:00",19.065931,72.862131,PM2.5,58,63,60
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","28-09-2025 17:00:00",19.065931,72.862131,NH3,1,9,3
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","28-09-2025 17:00:00",19.9775302,79.2337086,PM10,13,130,54
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","28-09-2025 17:00:00",20.918946,74.776388,PM2.5,16,70,39
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","28-09-2025 17:00:00",20.918946,74.776388,SO2,6,14,10
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","28-09-2025 17:00:00",21.001264,75.565602,NO2,3,11,5
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","28-09-2025 17:00:00",19.854616,75.905894,SO2,NA,NA,NA
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","28-09-2025 17:00:00",18.39963,76.57452,CO,2,20,15
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","28-09-2025 17:00:00",18.39963,76.57452,OZONE,24,39,35
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","28-09-2025 17:00:00",18.1023399,73.4783687,NO2,NA,NA,NA
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","28-09-2025 17:00:00",20.555712,74.529236,PM2.5,25,37,31
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","28-09-2025 17:00:00",20.555712,74.529236,PM10,46,91,61
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","28-09-2025 17:00:00",19.0243902,73.0406721,NH3,3,9,6
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","28-09-2025 17:00:00",19.309073,73.057223,PM2.5,15,35,24
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","28-09-2025 17:00:00",19.309073,73.057223,OZONE,13,24,18
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","28-09-2025 17:00:00",19.962900,79.298714,PM2.5,8,90,20
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","28-09-2025 17:00:00",19.23241,72.86895,PM2.5,7,42,26
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","28-09-2025 17:00:00",19.2243333,72.8658113,NO2,4,9,7
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","28-09-2025 17:00:00",19.2243333,72.8658113,NH3,1,1,1
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","28-09-2025 17:00:00",19.2243333,72.8658113,CO,2,3,2
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","28-09-2025 17:00:00",18.9767,72.8380,PM2.5,8,29,15
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","28-09-2025 17:00:00",20.9402359,77.7895248,PM10,20,38,28
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","28-09-2025 17:00:00",20.9402359,77.7895248,NH3,1,2,2
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","28-09-2025 17:00:00",20.9402359,77.7895248,OZONE,2,29,21
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","28-09-2025 17:00:00",19.8389439,75.244448,OZONE,25,29,27
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","28-09-2025 17:00:00",19.8389439,75.244448,NO2,15,25,19
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","28-09-2025 17:00:00",19.083694,72.920967,OZONE,1,1,1
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","28-09-2025 17:00:00",19.215859,72.831718,PM2.5,2,22,10
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","28-09-2025 17:00:00",19.215859,72.831718,PM10,16,38,24
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","28-09-2025 17:00:00",19.215859,72.831718,NH3,1,3,3
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","28-09-2025 17:00:00",19.215859,72.831718,OZONE,2,68,61
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","28-09-2025 17:00:00",19.0632143,72.8456324,SO2,3,3,3
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","28-09-2025 17:00:00",19.1653323,72.922099,PM10,2,24,11
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","28-09-2025 17:00:00",19.19709,72.82204,NH3,9,9,9
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","28-09-2025 17:00:00",19.19709,72.82204,OZONE,6,55,49
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","28-09-2025 17:00:00",18.96702,72.84214,NH3,7,9,8
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","28-09-2025 17:00:00",19.1878657,72.8304069,PM2.5,24,26,25
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","28-09-2025 17:00:00",18.897756,72.813320,PM2.5,26,70,47
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","28-09-2025 17:00:00",18.897756,72.813320,PM10,44,55,49
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","28-09-2025 17:00:00",18.897756,72.813320,NO2,9,22,13
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","28-09-2025 17:00:00",19.11074,72.86084,CO,2,6,2
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","28-09-2025 17:00:00",19.0364585,72.8954371,PM2.5,14,40,23
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","28-09-2025 17:00:00",19.0364585,72.8954371,SO2,3,5,3
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","28-09-2025 17:00:00",19.10078,72.87462,SO2,20,21,21
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","28-09-2025 17:00:00",18.897756,72.813320,CO,10,12,11
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","28-09-2025 17:00:00",19.060498,72.923356,PM10,11,68,34
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","28-09-2025 17:00:00",19.04946,72.9230,CO,15,32,21
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","28-09-2025 17:00:00",19.083694,72.920967,PM2.5,21,37,27
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","28-09-2025 17:00:00",19.383200,72.820400,PM2.5,2,32,19
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","28-09-2025 17:00:00",19.383200,72.820400,PM10,6,38,24
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","28-09-2025 17:00:00",18.9936162,72.8128113,PM2.5,57,61,59
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","28-09-2025 17:00:00",18.9936162,72.8128113,PM10,47,62,56
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","28-09-2025 17:00:00",18.910000,72.820000,PM10,24,50,35
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","28-09-2025 17:00:00",18.910000,72.820000,CO,23,24,23
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","28-09-2025 17:00:00",19.000083,72.813993,NH3,5,5,5
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","28-09-2025 17:00:00",19.0575752,73.0151367,NO2,6,14,9
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","28-09-2025 17:00:00",19.0575752,73.0151367,OZONE,12,12,12
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","28-09-2025 17:00:00",19.02579,73.10297,NH3,2,3,3
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","28-09-2025 17:00:00",19.0630,73.1209,NO2,12,33,22
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","28-09-2025 17:00:00",19.0630,73.1209,NH3,4,12,8
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","28-09-2025 17:00:00",19.265594,76.761463,PM2.5,5,37,13
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","28-09-2025 17:00:00",18.614767,73.799516,PM2.5,10,37,16
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","28-09-2025 17:00:00",18.616318,73.765797,NH3,1,3,2
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","28-09-2025 17:00:00",18.605770,73.749976,PM2.5,12,62,28
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","28-09-2025 17:00:00",18.605770,73.749976,OZONE,6,36,30
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","28-09-2025 17:00:00",18.454450,73.854155,NH3,1,3,2
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","28-09-2025 17:00:00",18.454450,73.854155,CO,2,83,34
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","28-09-2025 17:00:00",19.9591346,73.7788008,PM2.5,7,61,22
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","28-09-2025 17:00:00",19.9591346,73.7788008,NO2,2,6,4
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","28-09-2025 17:00:00",19.9591346,73.7788008,OZONE,20,52,27
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","28-09-2025 17:00:00",19.090337,73.014232,NH3,1,4,3
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","28-09-2025 17:00:00",19.090337,73.014232,CO,7,21,12
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","28-09-2025 17:00:00",19.090337,73.014232,OZONE,2,56,41
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","28-09-2025 17:00:00",21.121801,79.04952,CO,10,32,23
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","28-09-2025 17:00:00",21.121801,79.04952,OZONE,4,27,20
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","28-09-2025 17:00:00",21.14472,79.107595,CO,17,103,38
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","28-09-2025 17:00:00",21.152875,79.0517531,PM2.5,13,44,24
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","28-09-2025 17:00:00",21.152875,79.0517531,SO2,3,7,5
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","28-09-2025 17:00:00",20.0073285,73.7762427,SO2,1,7,3
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","28-09-2025 17:00:00",20.021503,73.813844,PM2.5,6,48,19
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","28-09-2025 17:00:00",19.950220,73.731480,PM2.5,10,56,29
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","28-09-2025 17:00:00",19.950220,73.731480,NH3,2,3,2
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","28-09-2025 17:00:00",18.573040,73.927715,PM10,19,41,26
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","28-09-2025 17:00:00",18.530085,73.849598,CO,138,158,150
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","28-09-2025 17:00:00",18.547056,73.826908,SO2,3,5,4
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","28-09-2025 17:00:00",18.63673,73.82487,PM10,17,80,33
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","28-09-2025 17:00:00",18.59051,73.77946,NO2,3,10,7
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","28-09-2025 17:00:00",19.173852,77.296291,SO2,4,5,4
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","28-09-2025 17:00:00",21.143383,79.048912,NO2,16,16,16
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","28-09-2025 17:00:00",19.4458210,72.7988231,PM10,15,80,34
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","28-09-2025 17:00:00",25.5803419,91.8942571,PM2.5,NA,NA,NA
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","28-09-2025 17:00:00",25.5803419,91.8942571,PM10,NA,NA,NA
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","28-09-2025 17:00:00",25.5803419,91.8942571,CO,11,32,13
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","28-09-2025 17:00:00",25.5586,91.8985,PM10,3,17,10
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","28-09-2025 17:00:00",25.6635413,94.0989878,PM2.5,14,158,37
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","28-09-2025 17:00:00",25.6635413,94.0989878,NH3,1,1,1
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","28-09-2025 17:00:00",20.34652,85.81630,CO,31,52,35
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","28-09-2025 17:00:00",20.34652,85.81630,OZONE,6,17,15
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","28-09-2025 17:00:00",22.06156703,85.47409613,PM10,14,51,26
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","28-09-2025 17:00:00",22.06156703,85.47409613,OZONE,11,13,12
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","28-09-2025 17:00:00",20.94185,86.11510,NH3,1,1,1
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","28-09-2025 17:00:00",20.94185,86.11510,CO,16,33,22
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","28-09-2025 17:00:00","20.48891     ","85.84768     ",PM2.5,5,23,14
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","28-09-2025 17:00:00",18.664282,73.763966,OZONE,21,48,41
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","28-09-2025 17:00:00",17.6336264,75.9132495,PM10,6,22,13
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","28-09-2025 17:00:00",20.832874,85.104082,PM10,20,71,42
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","28-09-2025 17:00:00",21.51161,86.89088,NH3,1,2,1
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","28-09-2025 17:00:00",18.664282,73.763966,NO2,14,17,16
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","28-09-2025 17:00:00",21.8004996,83.8396977,CO,12,18,14
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","28-09-2025 17:00:00",19.222279,72.957979,OZONE,15,44,42
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","28-09-2025 17:00:00",21.941841,86.728318,NH3,1,2,1
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","28-09-2025 17:00:00",30.9028,75.8086,PM2.5,61,73,65
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","28-09-2025 17:00:00",30.9028,75.8086,PM10,73,87,78
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","28-09-2025 17:00:00",30.649961,76.331442,NH3,6,6,6
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","28-09-2025 17:00:00",30.649961,76.331442,SO2,3,50,17
India,Punjab,Patiala,"Model Town, Patiala - PPCB","28-09-2025 17:00:00",30.349388,76.366642,PM10,56,99,78
India,Punjab,Patiala,"Model Town, Patiala - PPCB","28-09-2025 17:00:00",30.349388,76.366642,NH3,6,7,6
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","28-09-2025 17:00:00",31.0325454,76.5623046,PM2.5,25,191,59
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","28-09-2025 17:00:00",31.0325454,76.5623046,PM10,28,141,62
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","28-09-2025 17:00:00",31.0325454,76.5623046,NO2,4,5,5
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","28-09-2025 17:00:00",26.470859,74.646594,NH3,3,6,3
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","28-09-2025 17:00:00",26.470859,74.646594,OZONE,9,22,18
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","28-09-2025 17:00:00",23.555190,74.440010,PM10,NA,NA,NA
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","28-09-2025 17:00:00",23.555190,74.440010,OZONE,22,84,41
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","28-09-2025 17:00:00",25.106006,76.469948,CO,16,28,19
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","28-09-2025 17:00:00",25.747299,71.393989,NH3,2,3,3
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","28-09-2025 17:00:00",22.220833,84.809444,PM2.5,1,26,13
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","28-09-2025 17:00:00",22.220833,84.809444,NO2,8,13,9
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","28-09-2025 17:00:00",20.9360711,85.1707021,CO,1,56,2
